Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:Ig-like C2-type 1	23	1.4944769330734242	0.012559612830073692	50937, 4099, 91653, 5157, 4684, 9172, 57188, 4916, 214, 1630, 57863, 27255, 89932, 10461, 79827, 6900, 50863, 10752, 253559, 152330, 4978, 4604, 4638	1322	187	18732	1.7427653773653597	1.0	0.3390057479588485	0.331532259332689
GOTERM_CC_DIRECT	GO:0042734~presynaptic membrane	11	0.7147498375568551	0.012590139809621825	2900, 9378, 22999, 2898, 5100, 440279, 2916, 133396, 2903, 57528, 2901	1282	61	17485	2.459463952328585	0.9979874101920687	0.18144613255043218	0.1729292732674527
GOTERM_MF_DIRECT	GO:0004089~carbonate dehydratase activity	5	0.3248862897985705	0.012818694201462163	761, 762, 765, 768, 377677	1121	14	16263	5.181279469861093	0.9999994897958003	0.6039119743222777	0.6022986743018264
GOTERM_BP_DIRECT	GO:1901687~glutathione derivative biosynthetic process	6	0.3898635477582846	0.012819610982586238	2940, 4257, 653689, 2949, 2938, 27306	1125	21	16172	4.107174603174603	1.0	0.5075488297927383	0.5024500327081384
GOTERM_BP_DIRECT	GO:0006811~ion transport	17	1.1046133853151396	0.012900196893469143	23209, 5023, 6511, 57030, 1811, 2568, 2743, 115111, 2555, 1135, 389015, 147798, 6546, 6558, 10686, 6549, 389816	1125	125	16172	1.9550151111111111	1.0	0.5075488297927383	0.5024500327081384
UP_SEQ_FEATURE	domain:Ig-like C2-type 4	12	0.7797270955165692	0.012909199890984173	50937, 4099, 1630, 91653, 4684, 27255, 9172, 6900, 10752, 152330, 4604, 4638	1322	73	18732	2.3292230534889025	1.0	0.34558562986847796	0.3379670856705201
GOTERM_BP_DIRECT	GO:0071625~vocalization behavior	5	0.3248862897985705	0.013228764460967605	79784, 9378, 54413, 9369, 50944	1125	14	16172	5.133968253968254	1.0	0.5075488297927383	0.5024500327081384
GOTERM_BP_DIRECT	GO:0050910~detection of mechanical stimulus involved in sensory perception of sound	5	0.3248862897985705	0.013228764460967605	3249, 1301, 79955, 374462, 491	1125	14	16172	5.133968253968254	1.0	0.5075488297927383	0.5024500327081384
GOTERM_BP_DIRECT	GO:0006730~one-carbon metabolic process	7	0.4548408057179987	0.013256872419959582	761, 762, 4143, 765, 768, 377677, 10840	1125	29	16172	3.469854406130268	1.0	0.5075488297927383	0.5024500327081384
GOTERM_MF_DIRECT	GO:0008144~drug binding	12	0.7797270955165692	0.013269028294716066	1128, 2348, 2743, 477, 5023, 1135, 1131, 5468, 1580, 1815, 2194, 4504	1121	75	16263	2.32121320249777	0.9999996943617999	0.6039119743222777	0.6022986743018264
UP_SEQ_FEATURE	domain:Ig-like C2-type 2	23	1.4944769330734242	0.013308447817861535	50937, 4099, 91653, 5157, 4684, 9172, 57188, 4916, 214, 1630, 57863, 27255, 89932, 10461, 79827, 6900, 50863, 10752, 253559, 152330, 4978, 4604, 4638	1322	188	18732	1.7334953487623523	1.0	0.35337715913118517	0.34558684821341257
KEGG_PATHWAY	hsa04918:Thyroid hormone synthesis	11	0.7147498375568551	0.013389867976976997	111, 114, 477, 90993, 5332, 7038, 389434, 108, 5579, 482, 7173	438	69	6693	2.4360730593607305	0.9641939780194316	0.11404473759701098	0.10111658920544699
KEGG_PATHWAY	hsa04920:Adipocytokine signaling pathway	11	0.7147498375568551	0.013389867976976997	5563, 6258, 10891, 5105, 9370, 3952, 3953, 6517, 8471, 23205, 32	438	69	6693	2.4360730593607305	0.9641939780194316	0.11404473759701098	0.10111658920544699
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	24	1.5594541910331383	0.013444166837094339	4010, 9464, 5463, 6258, 4761, 116039, 389058, 2296, 9572, 60529, 23316, 2625, 2735, 2624, 27022, 148979, 4807, 284307, 147686, 2104, 326, 4009, 2627, 10655	1121	204	16263	1.7067744136013014	0.99999974960018	0.6039119743222777	0.6022986743018264
UP_SEQ_FEATURE	domain:TSP type-1	6	0.3898635477582846	0.013605390481044146	140862, 148113, 339366, 157869, 8839, 8483	1322	21	18732	4.0484114977307115	1.0	0.3574159252026119	0.3495365784130871
GOTERM_BP_DIRECT	GO:0060741~prostate gland stromal morphogenesis	3	0.1949317738791423	0.013810118060497513	3169, 3400, 1396	1125	3	16172	14.375111111111112	1.0	0.522983166551884	0.5177293172897383
SMART	SM01412:SM01412	4	0.2599090318388564	0.01385847705765928	11272, 5542, 5544, 653247	759	7	9504	7.15527950310559	0.9878436926636146	0.2432932639011296	0.2332843638039312
UP_SEQ_FEATURE	region of interest:Modulating	5	0.3248862897985705	0.013910628945144934	6097, 7067, 367, 6258, 4306	1322	14	18732	5.0605143721633885	1.0	0.3574159252026119	0.3495365784130871
UP_SEQ_FEATURE	domain:EGF-like 2; calcium-binding	10	0.649772579597141	0.014072020337176423	1953, 10516, 84467, 1950, 8425, 4038, 222663, 80274, 4745, 2192	1322	55	18732	2.5762618621922706	1.0	0.3574159252026119	0.3495365784130871
UP_SEQ_FEATURE	chain:Alcohol dehydrogenase 1B	3	0.1949317738791423	0.014209197590222388	124, 125, 126	1322	3	18732	14.16944024205749	1.0	0.3574159252026119	0.3495365784130871
UP_SEQ_FEATURE	chain:Alcohol dehydrogenase 1C	3	0.1949317738791423	0.014209197590222388	124, 125, 126	1322	3	18732	14.16944024205749	1.0	0.3574159252026119	0.3495365784130871
UP_SEQ_FEATURE	chain:Alcohol dehydrogenase 1A	3	0.1949317738791423	0.014209197590222388	124, 125, 126	1322	3	18732	14.16944024205749	1.0	0.3574159252026119	0.3495365784130871
UP_SEQ_FEATURE	repeat:LRR 13	12	0.7797270955165692	0.014226598369975366	158038, 94025, 57554, 127435, 8549, 339398, 401024, 3483, 84189, 26050, 139065, 22865	1322	74	18732	2.297747066279593	1.0	0.3574159252026119	0.3495365784130871
UP_SEQ_FEATURE	repeat:LRR 3	32	2.079272254710851	0.014383312251447341	23769, 94025, 3483, 146760, 4969, 57689, 1634, 340745, 114794, 127435, 8549, 3973, 84189, 10234, 26050, 389816, 158038, 9211, 339398, 401024, 390205, 22865, 145581, 57611, 4958, 57633, 1101, 57554, 474354, 5549, 203190, 139065	1322	291	18732	1.558151504281236	1.0	0.3585946397956261	0.3506893078711665
GOTERM_BP_DIRECT	GO:0060080~inhibitory postsynaptic potential	4	0.2599090318388564	0.014389082105876846	2898, 54413, 2562, 1815	1125	8	16172	7.187555555555556	1.0	0.5356437941610426	0.5302627571932937
GOTERM_BP_DIRECT	GO:0007568~aging	20	1.299545159194282	0.01445192785623938	85290, 728224, 147183, 183, 1756, 1634, 100132386, 1543, 1410, 148, 3488, 347, 10891, 3884, 5105, 85289, 5745, 6558, 4889, 3889	1125	159	16172	1.808190076869322	1.0	0.5356437941610426	0.5302627571932937
KEGG_PATHWAY	hsa05032:Morphine addiction	13	0.8447043534762833	0.014680278439986923	9568, 3760, 2562, 111, 2788, 2568, 774, 114, 2555, 2563, 108, 5579, 50940	438	91	6693	2.182974559686888	0.9740843362549613	0.12086762582255899	0.10716603261190454
INTERPRO	IPR002035:von Willebrand factor, type A	14	0.9096816114359974	0.014757048890570943	22801, 131034, 9254, 8785, 5212, 1690, 9362, 781, 81578, 151835, 340706, 256158, 4147, 340267	1275	92	17632	2.1044160272804775	0.999999999955335	0.38448892860657424	0.37681354138548234
UP_SEQ_FEATURE	binding site:Glutamate	4	0.2599090318388564	0.014975538403534633	2898, 2893, 2891, 2903	1322	8	18732	7.084720121028744	1.0	0.36774517613491814	0.35963811775104976
UP_SEQ_FEATURE	region of interest:Glutamate binding	4	0.2599090318388564	0.014975538403534633	2898, 2893, 2891, 2903	1322	8	18732	7.084720121028744	1.0	0.36774517613491814	0.35963811775104976
INTERPRO	IPR004046:Glutathione S-transferase, C-terminal	6	0.3898635477582846	0.01499985564802666	2953, 2940, 653689, 2949, 2938, 27306	1275	21	17632	3.9511484593837536	0.999999999969913	0.38448892860657424	0.37681354138548234
INTERPRO	IPR017978:GPCR, family 3, C-terminal	6	0.3898635477582846	0.01499985564802666	83756, 2911, 9568, 80835, 2916, 55507	1275	21	17632	3.9511484593837536	0.999999999969913	0.38448892860657424	0.37681354138548234
INTERPRO	IPR017974:Claudin, conserved site	6	0.3898635477582846	0.01499985564802666	1365, 9073, 137075, 9076, 10686, 149461	1275	21	17632	3.9511484593837536	0.999999999969913	0.38448892860657424	0.37681354138548234
INTERPRO	IPR000337:GPCR, family 3	5	0.3248862897985705	0.015110918591524754	83756, 2911, 9568, 80835, 2916	1275	14	17632	4.938935574229692	0.9999999999748882	0.38448892860657424	0.37681354138548234
INTERPRO	IPR017979:GPCR, family 3, conserved site	5	0.3248862897985705	0.015110918591524754	83756, 2911, 9568, 80835, 2916	1275	14	17632	4.938935574229692	0.9999999999748882	0.38448892860657424	0.37681354138548234
INTERPRO	IPR019819:Carboxylesterase type B, conserved site	5	0.3248862897985705	0.015110918591524754	51716, 54413, 1056, 7038, 1066	1275	14	17632	4.938935574229692	0.9999999999748882	0.38448892860657424	0.37681354138548234
GOTERM_CC_DIRECT	GO:0032983~kainate selective glutamate receptor complex	3	0.1949317738791423	0.015305901574735013	2900, 2898, 2901	1282	3	17485	13.638845553822154	0.9994780196157671	0.21428262204629017	0.20422445815432147
GOTERM_BP_DIRECT	GO:0010906~regulation of glucose metabolic process	6	0.3898635477582846	0.015661738837153272	6097, 5166, 3488, 9370, 5071, 32	1125	22	16172	3.9204848484848487	1.0	0.5683906052983542	0.5626805963473087
GOTERM_BP_DIRECT	GO:0051924~regulation of calcium ion transport	6	0.3898635477582846	0.015661738837153272	781, 5350, 774, 5023, 183, 816	1125	22	16172	3.9204848484848487	1.0	0.5683906052983542	0.5626805963473087
UP_SEQ_FEATURE	glycosylation site:O-linked (GalNAc...)	14	0.9096816114359974	0.015786513896167448	7123, 4582, 93035, 8788, 58530, 3263, 3816, 118430, 2159, 1113, 1101, 1056, 348, 8639	1322	95	18732	2.08812803567163	1.0	0.3847668237677827	0.37628451779372263
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	18	1.1695906432748537	0.01578790843742368	9254, 4881, 5332, 5563, 3760, 3761, 29904, 781, 111, 595, 783, 114, 108, 5579, 10398, 816, 27092, 4638	438	148	6693	1.8584783413550536	0.9803705569310126	0.1257939801304403	0.11153393379986407
GOTERM_MF_DIRECT	GO:0005044~scavenger receptor activity	9	0.5847953216374269	0.01585144133622604	286133, 84171, 3249, 80975, 84466, 7113, 56241, 157869, 284297	1121	48	16263	2.720171721677074	0.9999999838890169	0.6618615622980588	0.6600934548297647
GOTERM_MF_DIRECT	GO:0005160~transforming growth factor beta receptor binding	8	0.5198180636777128	0.015912967214646113	7044, 3625, 651, 151449, 653, 7049, 2660, 9518	1121	39	16263	2.975914362176628	0.9999999849813526	0.6618615622980588	0.6600934548297647
UP_SEQ_FEATURE	domain:GST N-terminal	6	0.3898635477582846	0.016607337714609285	2953, 2940, 653689, 2949, 2938, 27306	1322	22	18732	3.864392793288406	1.0	0.4017745553771402	0.3929173085960152
UP_SEQ_FEATURE	short sequence motif:Selectivity filter	10	0.649772579597141	0.017567896367253165	3760, 3761, 3751, 3742, 55503, 3745, 131096, 3757, 3769, 3758	1322	57	18732	2.485866709132893	1.0	0.42188786423124147	0.4125872132132839
KEGG_PATHWAY	hsa00071:Fatty acid degradation	8	0.5198180636777128	0.017761048894829212	33, 124, 224, 125, 126, 219, 130, 23205	438	42	6693	2.9106327462491848	0.9880426040415827	0.13709309615696297	0.12155217837398742
BIOCARTA	h_agrPathway:Agrin in Postsynaptic Differentiation	7	0.4548408057179987	0.01796814130269106	5063, 1756, 1128, 4593, 58, 10718, 57144	96	36	1582	3.2042824074074074	0.90867783598074	1.0	1.0
INTERPRO	IPR001791:Laminin G domain	10	0.649772579597141	0.01818111713219673	9378, 120114, 81578, 1301, 1464, 9369, 79937, 4745, 728577, 54084	1275	56	17632	2.469467787114846	0.9999999999998316	0.4508994585164492	0.44189834643127984
GOTERM_BP_DIRECT	GO:0050873~brown fat cell differentiation	7	0.4548408057179987	0.018262290843163692	154, 4151, 10891, 9370, 8800, 6517, 153	1125	31	16172	3.2459928315412183	1.0	0.655936302036931	0.6493468156502223
INTERPRO	IPR006187:Claudin	6	0.3898635477582846	0.01828350892300012	1365, 9073, 137075, 9076, 10686, 149461	1275	22	17632	3.771550802139037	0.9999999999998576	0.4508994585164492	0.44189834643127984
UP_SEQ_FEATURE	repeat:LRR 1	33	2.144249512670565	0.018301568790409603	23769, 94025, 3483, 146760, 4969, 57689, 1634, 340745, 114794, 127435, 8549, 3973, 84189, 10234, 26050, 389816, 158038, 9211, 339398, 401024, 390205, 22865, 145581, 57611, 4958, 57633, 4916, 1101, 57554, 474354, 5549, 203190, 139065	1322	308	18732	1.5181543116490166	1.0	0.43629871291589606	0.426680370193929
UP_SEQ_FEATURE	repeat:LRR 2	33	2.144249512670565	0.01889959167396887	23769, 94025, 3483, 146760, 4969, 57689, 1634, 340745, 114794, 127435, 8549, 3973, 84189, 10234, 26050, 389816, 158038, 9211, 339398, 401024, 390205, 22865, 145581, 57611, 4958, 57633, 4916, 1101, 57554, 474354, 5549, 203190, 139065	1322	309	18732	1.5132411908993435	1.0	0.44729033628392995	0.43742967975838093
GOTERM_CC_DIRECT	GO:0030017~sarcomere	8	0.5198180636777128	0.018939716163828633	7079, 58, 26287, 7168, 7139, 70, 4621, 25802	1282	38	17485	2.871335906067822	0.9999147115269637	0.2577905811187786	0.2456902069029992
GOTERM_BP_DIRECT	GO:0007190~activation of adenylate cyclase activity	8	0.5198180636777128	0.019024176035644096	154, 111, 114, 7434, 108, 1394, 3973, 153	1125	40	16172	2.875022222222222	1.0	0.6763288704916738	0.6695345219075152
UP_KEYWORDS	Non-syndromic deafness	13	0.8447043534762833	0.019219391483718692	375611, 286676, 374462, 9381, 1690, 83715, 54084, 79784, 163183, 124842, 253827, 283310, 53904	1365	87	19281	2.110673234811166	0.9998672420667448	0.1700176938944346	0.15449433923450795
GOTERM_MF_DIRECT	GO:0020037~heme binding	17	1.1046133853151396	0.01925719139163746	8288, 4151, 11283, 1593, 1580, 9572, 79152, 7173, 1589, 1544, 1543, 1576, 102724560, 875, 1573, 51302, 54905	1121	132	16263	1.868400778525667	0.9999999996715921	0.7723509261717452	0.7702876556654983
INTERPRO	IPR002018:Carboxylesterase, type B	5	0.3248862897985705	0.019449691330967366	51716, 54413, 1056, 7038, 1066	1275	15	17632	4.609673202614379	0.9999999999999788	0.47239174550819224	0.462961592135602
UP_SEQ_FEATURE	domain:Fibronectin type-III	10	0.649772579597141	0.01953517781311048	57633, 9796, 23769, 252995, 162282, 340745, 114794, 23245, 4638, 145581	1322	58	18732	2.443006938285774	1.0	0.4590064081843081	0.44888746715881206
GOTERM_MF_DIRECT	GO:0008179~adenylate cyclase binding	4	0.2599090318388564	0.01998457089586704	154, 111, 117, 108	1121	9	16263	6.447814451382695	0.9999999998572549	0.7738852798640926	0.7718179104610718
UP_SEQ_FEATURE	domain:EGF-like 9	6	0.3898635477582846	0.020018315635274904	1953, 1950, 84466, 7148, 92737, 4147	1322	23	18732	3.6963757153193453	1.0	0.46699870617719885	0.45670357242191456
GOTERM_CC_DIRECT	GO:0005604~basement membrane	12	0.7797270955165692	0.02019779663249255	7078, 340706, 10319, 9423, 256158, 4147, 5764, 2254, 341640, 340267, 22798, 2192	1282	75	17485	2.1822152886115442	0.9999545198633132	0.26745857191571293	0.2549043940502815
GOTERM_BP_DIRECT	GO:0010873~positive regulation of cholesterol esterification	4	0.2599090318388564	0.02048206605944115	341, 348, 183, 185	1125	9	16172	6.388938271604938	1.0	0.7040016626597075	0.6969293153023339
GOTERM_BP_DIRECT	GO:0006704~glucocorticoid biosynthetic process	4	0.2599090318388564	0.02048206605944115	3291, 3290, 1589, 3283	1125	9	16172	6.388938271604938	1.0	0.7040016626597075	0.6969293153023339
GOTERM_BP_DIRECT	GO:0071805~potassium ion transmembrane transport	16	1.0396361273554255	0.02054663357930607	8645, 285335, 259232, 102723475, 1259, 3249, 27345, 389015, 3751, 3742, 3776, 6833, 3745, 6549, 131096, 3757	1125	121	16172	1.9008411386593207	1.0	0.7040016626597075	0.6969293153023339
INTERPRO	IPR002401:Cytochrome P450, E-class, group I	9	0.5847953216374269	0.02061438670594441	1589, 1544, 11283, 1543, 1576, 1573, 1593, 1580, 54905	1275	48	17632	2.5929411764705885	0.9999999999999969	0.493206893875058	0.4833612166423682
UP_KEYWORDS	Allosteric enzyme	9	0.5847953216374269	0.020662736258352965	5063, 2203, 102724560, 875, 5313, 51733, 50940, 32, 5837	1365	49	19281	2.5944382148463783	0.9999325706978044	0.1793369562045729	0.16296271237719884
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	13	0.8447043534762833	0.020741685168973654	6383, 221914, 10082, 6385, 8722, 4969, 4958, 1634, 2239, 1464, 2719, 5549, 1515	1282	85	17485	2.085941084702212	0.999965353351859	0.26745857191571293	0.2549043940502815
OMIM_DISEASE	158000~Monilethrix	3	0.1949317738791423	0.020983257549835373	3892, 3887, 3889	303	3	3501	11.554455445544553	0.9999740892971507	1.0	1.0
KEGG_PATHWAY	hsa00350:Tyrosine metabolism	7	0.4548408057179987	0.021108640319112484	3081, 124, 125, 126, 130, 8639, 7173	438	34	6693	3.1460515713134565	0.9948545862156213	0.15689101569581407	0.13910579934163272
GOTERM_BP_DIRECT	GO:0009953~dorsal/ventral pattern formation	7	0.4548408057179987	0.021192958948590114	9355, 2735, 3207, 4010, 658, 4038, 221833	1125	32	16172	3.1445555555555553	1.0	0.7040016626597075	0.6969293153023339
UP_KEYWORDS	Chylomicron	4	0.2599090318388564	0.021480784615158934	344, 4023, 348, 338	1365	9	19281	6.277899877899878	0.9999540902563301	0.18298446153653908	0.16627718461363766
GOTERM_BP_DIRECT	GO:0006940~regulation of smooth muscle contraction	5	0.3248862897985705	0.02152758288456167	154, 477, 1264, 151, 152	1125	16	16172	4.492222222222222	1.0	0.7040016626597075	0.6969293153023339
GOTERM_BP_DIRECT	GO:0010744~positive regulation of macrophage derived foam cell differentiation	5	0.3248862897985705	0.02152758288456167	247, 4023, 338, 183, 185	1125	16	16172	4.492222222222222	1.0	0.7040016626597075	0.6969293153023339
GOTERM_BP_DIRECT	GO:0007340~acrosome reaction	5	0.3248862897985705	0.02152758288456167	148281, 2743, 90019, 152015, 10343	1125	16	16172	4.492222222222222	1.0	0.7040016626597075	0.6969293153023339
GOTERM_BP_DIRECT	GO:0046328~regulation of JNK cascade	5	0.3248862897985705	0.02152758288456167	2898, 2047, 9479, 7049, 54986	1125	16	16172	4.492222222222222	1.0	0.7040016626597075	0.6969293153023339
KEGG_PATHWAY	hsa00910:Nitrogen metabolism	5	0.3248862897985705	0.021596334144363072	761, 762, 765, 768, 377677	438	17	6693	4.494359387590652	0.9954505007817684	0.15689101569581407	0.13910579934163272
GOTERM_BP_DIRECT	GO:0009653~anatomical structure morphogenesis	13	0.8447043534762833	0.021621176206827988	51716, 2625, 3207, 2239, 3215, 84467, 1474, 6425, 2719, 3875, 3886, 1948, 10894	1125	90	16172	2.076404938271605	1.0	0.7040016626597075	0.6969293153023339
INTERPRO	IPR014716:Fibrinogen, alpha/beta/gamma chain, C-terminal globular, subdomain 1	7	0.4548408057179987	0.021724167672942413	10218, 7148, 51378, 79937, 63923, 728577, 253935	1275	31	17632	3.122681846932321	0.9999999999999994	0.5039753064213726	0.4939146639974899
INTERPRO	IPR001478:PDZ domain	19	1.2345679012345678	0.021841749964864647	22866, 5174, 22999, 8572, 6641, 113146, 57595, 22983, 320, 27295, 85415, 1740, 29951, 57554, 79955, 11155, 171024, 57716, 50944	1275	149	17632	1.7634320305303328	0.9999999999999996	0.5039753064213726	0.4939146639974899
INTERPRO	IPR001111:Transforming growth factor-beta, N-terminal	6	0.3898635477582846	0.022007655302243342	7044, 3625, 651, 151449, 653, 2660	1275	23	17632	3.607570332480818	0.9999999999999997	0.5039753064213726	0.4939146639974899
UP_SEQ_FEATURE	compositionally biased region:Cys-rich	19	1.2345679012345678	0.022410702362205305	8425, 286676, 2045, 2066, 4969, 4958, 1634, 254910, 25891, 51760, 57575, 2047, 170690, 10253, 8857, 283310, 8910, 5549, 53616	1322	153	18732	1.7596036901901457	1.0	0.5094206243514972	0.4981902860314396
GOTERM_BP_DIRECT	GO:0007422~peripheral nervous system development	6	0.3898635477582846	0.022537240517086048	575, 224, 2676, 30812, 1959, 40	1125	24	16172	3.593777777777778	1.0	0.7203646418488788	0.713127913242475
GOTERM_BP_DIRECT	GO:0055010~ventricular cardiac muscle tissue morphogenesis	6	0.3898635477582846	0.022537240517086048	7134, 1301, 7168, 7049, 7139, 2296	1125	24	16172	3.593777777777778	1.0	0.7203646418488788	0.713127913242475
